applicant_id,education_level,experience_years,skills_score,certifications,interview_score,gender,age,ethnicity,ai_assessment_score,previous_company_reputation,target,ai_confidence
1849,Bachelors,16,79.69,2,7.3,Female,43,Group_D,76.44,5,1,0.968
1850,Masters,4,74.27,2,8.0,Male,26,Group_B,75.6,3,1,0.987
1851,Masters,2,63.54,2,3.2,Male,33,Group_A,79.03,3,1,0.845
1852,High School,3,87.75,2,10.0,Female,42,Group_B,86.22,3,1,0.985
1853,Bachelors,4,58.06,4,6.4,Male,30,Group_A,65.66,2,1,0.924
1854,PhD,13,79.19,3,8.1,Female,50,Group_A,84.36,4,1,0.948
1855,Bachelors,14,80.01,4,9.4,Male,48,Group_B,78.45,3,1,0.984
1856,Masters,19,63.29,2,9.1,Female,38,Group_C,59.02,2,1,0.957
1857,Masters,16,83.92,1,9.4,Male,45,Group_A,82.43,4,1,0.985
1858,Bachelors,5,67.5,2,7.9,Female,48,Group_D,63.07,3,1,0.956
1859,Bachelors,9,72.89,2,7.4,Male,29,Group_A,62.46,3,1,0.896
1860,Masters,15,72.6,2,7.1,Male,50,Group_B,78.13,3,1,0.945
1861,Bachelors,16,68.66,2,6.3,Male,40,Group_C,80.57,3,1,0.881
1862,Bachelors,13,78.11,3,6.8,Male,31,Group_A,83.51,2,1,0.946
1863,Masters,19,77.93,1,7.0,Male,45,Group_A,75.74,4,1,0.978
1864,Masters,11,52.51,3,3.6,Female,55,Group_A,51.34,2,1,0.988
1865,Bachelors,8,83.04,3,8.2,Male,52,Group_D,84.21,3,1,0.988
1866,High School,14,53.38,3,3.3,Female,25,Group_B,48.29,2,0,0.949
1867,Bachelors,11,80.33,2,8.3,Male,52,Group_A,88.82,2,1,0.915
1868,Bachelors,13,81.27,3,8.1,Female,30,Group_C,85.32,3,1,0.96
1869,Bachelors,17,59.09,2,6.1,Male,47,Group_B,54.84,4,1,0.958
1870,Bachelors,19,65.89,3,6.0,Female,34,Group_A,72.07,3,1,0.938
1871,High School,5,58.94,1,9.6,Female,47,Group_B,66.58,1,1,0.924
1872,Bachelors,3,67.85,1,8.4,Male,22,Group_B,79.9,3,1,0.88
1873,Bachelors,11,66.92,1,5.2,Male,30,Group_A,84.31,3,1,0.826
1874,Bachelors,12,77.8,2,8.1,Male,52,Group_B,76.15,2,1,0.984
1875,Bachelors,18,83.1,4,7.6,Male,45,Group_A,100.0,5,1,0.831
1876,Bachelors,12,83.96,2,7.2,Male,43,Group_C,85.2,4,1,0.988
1877,PhD,11,64.38,4,4.8,Male,30,Group_A,65.99,4,1,0.984
1878,High School,19,67.91,2,7.3,Female,44,Group_A,72.34,4,1,0.956
1879,Masters,2,53.17,1,4.5,Male,41,Group_D,53.42,3,1,0.998
1880,PhD,2,61.94,2,7.4,Male,42,Group_B,66.74,2,1,0.952
1881,Bachelors,13,79.65,2,9.2,Male,48,Group_A,78.27,2,1,0.986
1882,Masters,17,86.16,3,10.0,Female,26,Group_C,84.96,4,1,0.988
1883,High School,18,57.66,0,4.7,Male,38,Group_D,65.94,4,1,0.917
1884,Bachelors,9,64.08,1,7.0,Female,55,Group_A,65.14,3,1,0.989
1885,Bachelors,16,69.74,1,7.7,Female,30,Group_C,70.44,4,1,0.993
1886,High School,14,72.8,1,6.7,Female,55,Group_B,75.18,3,1,0.976
1887,Bachelors,18,61.9,3,5.3,Male,31,Group_C,69.36,4,1,0.925
1888,Bachelors,8,74.24,1,9.4,Male,23,Group_C,69.16,3,1,0.949
1889,Masters,3,65.26,1,6.8,Male,46,Group_C,70.36,2,1,0.949
1890,PhD,14,69.86,5,7.7,Female,24,Group_D,68.51,4,1,0.986
1891,High School,18,75.46,2,6.6,Female,55,Group_D,76.3,4,1,0.992
1892,Bachelors,15,70.06,0,5.5,Male,28,Group_A,80.24,3,1,0.898
1893,Bachelors,7,65.64,1,5.9,Female,49,Group_D,59.67,2,1,0.94
1894,Bachelors,16,68.9,1,6.7,Female,30,Group_B,63.84,5,1,0.949
1895,Masters,20,69.12,2,5.6,Male,32,Group_C,62.79,5,1,0.937
1896,Bachelors,0,66.3,1,6.6,Male,50,Group_C,65.93,3,1,0.996
1897,High School,6,67.41,3,4.7,Female,37,Group_B,74.06,3,1,0.934
1898,Masters,20,85.99,2,7.3,Female,50,Group_A,87.56,3,1,0.984
1899,Masters,17,75.61,3,8.4,Female,34,Group_D,68.91,3,1,0.933
1900,Bachelors,11,67.05,4,7.4,Female,56,Group_A,67.04,3,1,1.0
1901,Bachelors,15,76.97,3,7.2,Male,32,Group_A,74.62,4,1,0.976
1902,High School,0,66.66,1,5.4,Female,56,Group_B,61.04,2,1,0.944
1903,Bachelors,14,81.73,1,6.9,Female,29,Group_A,85.07,4,1,0.967
1904,Bachelors,6,73.7,5,6.9,Male,28,Group_C,69.45,2,1,0.958
1905,Bachelors,16,68.93,1,7.7,Male,26,Group_A,78.7,5,1,0.902
1906,PhD,2,74.48,1,8.6,Female,27,Group_D,74.12,4,1,0.996
1907,Bachelors,10,54.29,3,4.8,Female,56,Group_D,54.72,2,1,0.996
1908,High School,5,58.73,2,4.5,Female,51,Group_B,57.34,1,1,0.986
1909,Bachelors,5,58.06,6,6.1,Male,32,Group_C,64.73,2,1,0.933
1910,Bachelors,14,71.43,1,6.2,Male,59,Group_B,77.39,5,1,0.94
1911,Bachelors,6,87.33,4,8.1,Female,48,Group_B,89.0,3,1,0.983
1912,Bachelors,10,92.31,1,10.0,Female,42,Group_B,95.14,4,1,0.972
1913,Bachelors,16,76.38,2,8.6,Male,35,Group_D,78.26,4,1,0.981
1914,Bachelors,17,75.01,1,7.7,Female,56,Group_B,77.72,4,1,0.973
1915,Bachelors,20,51.99,4,3.7,Female,50,Group_C,50.3,4,1,0.983
1916,High School,18,64.57,0,6.7,Female,45,Group_B,64.58,4,1,1.0
1917,High School,7,62.12,1,7.5,Female,57,Group_A,62.14,3,1,1.0
1918,Bachelors,19,63.79,1,5.9,Male,53,Group_A,66.69,2,1,0.971
1919,High School,7,68.32,1,8.5,Female,27,Group_A,65.9,4,1,0.976
1920,Bachelors,20,65.28,1,8.1,Male,31,Group_D,70.84,3,1,0.944
1921,Masters,10,50.21,0,7.0,Female,41,Group_C,56.76,3,1,0.934
1922,Masters,20,77.48,2,8.1,Male,41,Group_C,85.15,4,1,0.923
1923,Bachelors,2,59.27,2,6.6,Female,47,Group_C,52.99,2,1,0.937
1924,Masters,13,72.39,3,8.9,Female,42,Group_A,80.11,4,1,0.923
1925,Bachelors,8,90.74,2,9.6,Female,44,Group_A,90.65,3,1,0.999
1926,Masters,0,60.81,0,5.5,Female,33,Group_A,66.35,1,1,0.945
1927,Bachelors,0,44.7,0,3.9,Male,34,Group_A,45.44,1,1,0.993
1928,Bachelors,11,67.14,0,7.0,Female,31,Group_A,69.63,4,1,0.975
1929,Bachelors,10,81.01,1,6.6,Male,28,Group_A,87.26,4,1,0.938
1930,High School,20,89.58,4,8.8,Male,58,Group_D,85.14,5,1,0.956
1931,PhD,0,57.7,0,7.1,Other,33,Group_B,60.75,2,1,0.97
1932,High School,19,74.97,2,4.9,Female,46,Group_A,83.34,5,1,0.916
1933,Bachelors,11,65.35,0,8.4,Female,23,Group_B,64.47,5,1,0.991
1934,Bachelors,16,68.94,1,8.2,Female,47,Group_A,78.23,4,1,0.907
1935,High School,14,96.44,1,9.1,Female,26,Group_B,95.49,4,1,0.99
1936,High School,1,54.97,2,6.1,Female,29,Group_A,60.98,1,1,0.94
1937,High School,17,72.54,3,7.3,Female,30,Group_D,61.44,4,1,0.889
1938,Bachelors,15,74.68,1,8.9,Other,41,Group_A,88.7,4,1,0.86
1939,Masters,3,80.86,2,9.3,Male,32,Group_C,90.65,2,1,0.902
1940,Bachelors,7,70.98,1,5.4,Female,43,Group_C,69.56,3,1,0.986
1941,High School,1,73.08,0,8.0,Female,37,Group_B,63.22,3,1,0.901
1942,Bachelors,13,66.08,2,6.4,Male,59,Group_D,69.48,2,1,0.966
1943,PhD,14,72.69,4,7.4,Male,31,Group_A,69.38,4,1,0.967
1944,Bachelors,8,66.57,3,5.8,Female,46,Group_A,71.62,3,1,0.949
1945,Bachelors,1,76.22,3,9.7,Male,40,Group_A,82.55,2,1,0.937
1946,PhD,16,66.3,2,7.9,Male,25,Group_C,63.39,3,1,0.971
1947,High School,9,73.77,1,6.5,Male,40,Group_A,84.45,2,1,0.893
1948,Bachelors,8,69.71,3,5.4,Male,24,Group_A,78.78,2,1,0.909
1949,Bachelors,1,81.26,0,7.7,Female,38,Group_B,86.14,2,1,0.951
1950,PhD,18,69.49,2,7.5,Male,35,Group_C,71.3,4,1,0.982
1951,PhD,16,52.27,0,5.5,Male,31,Group_A,49.37,3,1,0.971
1952,Masters,10,82.62,2,9.8,Female,27,Group_B,87.51,4,1,0.951
1953,Bachelors,16,60.94,2,7.0,Male,52,Group_A,65.36,2,1,0.956
1954,Bachelors,9,63.46,3,7.5,Female,52,Group_A,58.47,2,1,0.95
1955,Bachelors,17,64.04,2,6.8,Female,30,Group_C,70.8,3,1,0.932
1956,Masters,5,83.74,2,6.7,Female,33,Group_B,94.24,3,1,0.895
1957,PhD,15,48.64,2,4.6,Female,47,Group_C,48.44,3,1,0.998
1958,Bachelors,17,100.0,0,10.0,Male,23,Group_C,100.0,5,1,1.0
1959,Masters,19,80.56,2,8.0,Male,25,Group_A,86.26,5,1,0.943
1960,High School,17,72.23,4,7.8,Male,53,Group_B,73.33,3,1,0.989
1961,Bachelors,0,69.45,0,6.6,Male,49,Group_D,68.22,1,1,0.988
1962,Bachelors,2,72.86,0,6.0,Male,27,Group_A,86.6,2,1,0.863
1963,Bachelors,14,75.21,1,7.4,Male,51,Group_B,74.37,4,1,0.992
1964,Bachelors,19,76.45,2,8.0,Female,49,Group_C,80.13,5,1,0.963
1965,High School,9,75.56,2,6.8,Male,34,Group_A,76.35,3,1,0.992
1966,Masters,20,70.9,0,6.8,Male,57,Group_C,70.31,5,1,0.994
1967,Masters,4,68.03,1,5.7,Male,31,Group_C,76.55,1,1,0.915
1968,PhD,14,68.49,3,8.2,Male,31,Group_B,69.46,4,1,0.99
1969,Masters,13,68.05,2,6.5,Female,26,Group_A,68.59,4,1,0.995
1970,Bachelors,14,81.34,3,9.9,Female,50,Group_D,87.0,3,1,0.943
1971,Bachelors,9,75.94,0,9.4,Female,57,Group_A,85.78,2,1,0.902
1972,PhD,8,40.6,1,4.0,Female,33,Group_B,43.82,1,1,0.968
1973,Bachelors,11,76.56,3,6.4,Female,43,Group_C,73.29,4,1,0.967
1974,Masters,6,71.95,1,4.7,Female,23,Group_A,71.42,4,1,0.995
1975,Masters,4,69.81,3,5.2,Male,35,Group_D,71.79,2,1,0.98
1976,Masters,9,66.11,1,5.0,Male,31,Group_B,69.5,3,1,0.966
1977,High School,7,81.24,1,9.8,Female,24,Group_B,76.3,2,1,0.951
1978,Bachelors,19,79.48,1,8.1,Male,29,Group_B,84.69,4,1,0.948
1979,Masters,15,62.27,3,6.7,Male,38,Group_D,66.15,3,1,0.961
1980,Masters,11,74.07,2,4.7,Male,25,Group_D,67.99,5,1,0.939
1981,Masters,8,60.28,2,4.6,Male,42,Group_B,58.06,2,1,0.978
1982,Bachelors,9,56.2,1,6.7,Female,51,Group_B,53.68,3,1,0.975
1983,Bachelors,15,63.73,0,6.7,Male,40,Group_A,69.77,5,1,0.94
1984,Masters,9,78.62,1,7.7,Male,36,Group_B,90.58,4,1,0.88
1985,Masters,8,79.53,3,8.6,Male,41,Group_A,85.83,2,1,0.937
1986,Bachelors,2,75.13,1,9.5,Female,51,Group_C,70.93,1,1,0.958
1987,Bachelors,18,77.25,4,7.5,Female,31,Group_D,78.35,4,1,0.989
1988,PhD,10,75.16,2,7.6,Male,44,Group_C,76.87,3,1,0.983
1989,Bachelors,5,63.59,2,6.6,Female,45,Group_B,65.21,3,1,0.984
1990,Masters,5,74.32,4,10.0,Male,33,Group_C,78.94,3,1,0.954
1991,Bachelors,14,78.0,4,5.3,Female,30,Group_D,84.05,3,1,0.94
1992,Bachelors,14,77.54,1,8.6,Female,36,Group_B,77.42,3,1,0.999
1993,Masters,12,81.89,3,8.1,Female,50,Group_D,90.08,3,1,0.918
1994,High School,4,77.08,2,8.4,Male,39,Group_A,87.8,3,1,0.893
1995,Bachelors,13,73.51,3,6.6,Male,41,Group_A,74.0,2,1,0.995
1996,Bachelors,20,80.7,0,8.0,Male,22,Group_A,95.89,5,1,0.848
1997,Masters,1,69.73,2,7.8,Male,24,Group_A,76.53,3,1,0.932
1998,Bachelors,11,61.18,2,9.9,Male,29,Group_B,60.42,3,1,0.992
1999,Bachelors,19,68.37,3,7.8,Male,52,Group_D,79.1,3,1,0.893
2000,PhD,13,62.55,1,5.2,Male,29,Group_C,74.49,3,1,0.881
2001,Bachelors,18,63.25,3,5.8,Female,36,Group_C,63.08,3,1,0.998
2002,High School,19,68.55,6,6.3,Male,43,Group_B,67.98,4,1,0.994
2003,High School,14,62.08,1,4.1,Female,53,Group_B,61.21,4,1,0.991
2004,PhD,19,66.92,2,6.3,Female,26,Group_A,71.98,3,1,0.949
2005,High School,16,51.06,0,6.0,Female,30,Group_B,57.45,3,0,0.936
2006,Bachelors,13,72.13,1,5.7,Female,36,Group_C,74.99,4,1,0.971
2007,Bachelors,17,70.01,3,8.3,Female,58,Group_B,70.52,3,1,0.995
2008,Masters,4,61.83,1,6.8,Female,54,Group_B,69.32,2,1,0.925
2009,Masters,11,76.59,3,6.8,Male,43,Group_C,77.39,3,1,0.992
2010,Bachelors,9,79.38,2,7.8,Male,32,Group_A,90.13,4,1,0.892
2011,High School,7,53.92,3,7.3,Female,27,Group_B,52.48,2,1,0.986
2012,Masters,5,62.37,2,7.1,Male,38,Group_D,67.15,4,1,0.952
2013,Bachelors,14,62.31,1,6.2,Male,26,Group_D,64.94,2,1,0.974
2014,PhD,11,60.6,1,5.8,Female,30,Group_A,63.14,4,1,0.975
2015,Bachelors,5,78.29,1,7.9,Female,50,Group_B,76.41,4,1,0.981
2016,Masters,11,68.06,0,6.2,Female,44,Group_A,77.43,2,1,0.906
2017,High School,14,67.35,1,4.2,Male,57,Group_A,68.08,2,1,0.993
2018,Masters,11,49.96,2,7.4,Female,52,Group_B,46.26,3,1,0.963
2019,Bachelors,8,76.35,2,7.8,Male,41,Group_B,89.64,3,1,0.867
2020,Bachelors,18,57.61,3,6.2,Female,44,Group_C,62.5,3,1,0.951
2021,High School,20,70.6,2,7.0,Male,28,Group_A,64.02,5,1,0.934
2022,High School,1,72.77,1,6.4,Female,57,Group_D,69.95,1,1,0.972
2023,High School,12,83.61,3,8.1,Male,25,Group_B,76.61,3,1,0.93
2024,Bachelors,12,56.91,3,3.8,Male,45,Group_C,55.58,2,1,0.987
2025,Masters,7,39.8,0,6.7,Male,35,Group_B,25.76,1,1,0.86
2026,Bachelors,12,71.84,2,5.7,Male,46,Group_D,73.44,3,1,0.984
2027,Masters,3,88.01,1,7.6,Female,28,Group_D,82.3,2,1,0.943
2028,High School,5,82.39,1,7.7,Male,36,Group_B,85.51,4,1,0.969
2029,Bachelors,5,72.1,0,8.8,Male,34,Group_C,67.36,3,1,0.953
2030,Bachelors,20,65.08,2,6.5,Male,40,Group_B,68.0,4,1,0.971
2031,PhD,11,78.07,1,6.3,Female,33,Group_A,78.33,4,1,0.997
2032,Masters,11,60.26,3,7.5,Male,47,Group_A,73.42,3,1,0.868
2033,Bachelors,16,74.76,3,8.4,Male,54,Group_B,83.53,3,1,0.912
2034,Masters,6,75.05,1,8.2,Female,36,Group_C,78.98,2,1,0.961
2035,High School,14,80.6,1,8.9,Female,58,Group_A,81.54,5,1,0.991
2036,Bachelors,16,97.6,2,10.0,Female,27,Group_B,100.0,5,1,0.976
2037,High School,9,73.92,2,10.0,Female,46,Group_B,66.16,3,1,0.922
2038,Bachelors,19,64.91,1,5.7,Male,38,Group_B,60.45,4,1,0.955
2039,Bachelors,5,69.74,1,8.9,Female,57,Group_D,69.33,3,1,0.996
2040,Masters,8,52.31,0,5.7,Female,30,Group_A,65.56,3,1,0.867
2041,Bachelors,14,63.05,3,6.9,Female,49,Group_C,62.04,4,1,0.99
2042,Masters,15,65.91,5,4.6,Male,56,Group_C,67.12,2,1,0.988
2043,Bachelors,20,64.76,1,6.3,Female,24,Group_A,59.08,5,1,0.943
2044,High School,7,71.52,3,6.2,Male,32,Group_C,79.34,4,1,0.922
2045,Masters,15,61.78,2,7.2,Female,41,Group_B,66.54,3,1,0.952
2046,Masters,4,81.21,2,9.4,Male,44,Group_B,87.55,4,1,0.937
2047,PhD,17,70.0,0,4.5,Male,51,Group_B,69.31,2,1,0.993
2048,Bachelors,19,69.91,0,7.0,Female,58,Group_D,66.37,4,1,0.965
2049,Masters,13,66.72,1,8.0,Male,57,Group_D,61.89,3,1,0.952
2050,Masters,1,71.55,2,6.9,Female,33,Group_D,71.97,2,1,0.996
2051,High School,2,78.25,1,8.7,Female,57,Group_D,72.85,3,1,0.946
2052,High School,13,61.33,2,6.6,Female,56,Group_A,57.59,4,1,0.963
2053,High School,6,63.42,2,6.8,Male,55,Group_B,63.68,1,1,0.997
2054,Bachelors,14,66.96,1,6.4,Female,25,Group_D,64.52,4,1,0.976
2055,Bachelors,16,56.54,1,4.2,Female,45,Group_C,53.85,3,1,0.973
2056,PhD,0,61.81,4,4.8,Male,57,Group_B,65.8,3,1,0.96
2057,Bachelors,8,65.24,1,7.4,Female,49,Group_C,65.63,3,1,0.996
2058,Masters,13,78.74,2,7.9,Male,23,Group_A,80.62,3,1,0.981
2059,Masters,15,72.63,1,7.1,Male,26,Group_B,75.29,4,1,0.973
2060,Bachelors,20,71.94,2,6.7,Female,49,Group_B,66.98,4,1,0.95
2061,High School,12,78.51,5,7.5,Female,34,Group_B,79.04,5,1,0.995
2062,Bachelors,5,68.63,2,8.1,Male,57,Group_C,71.55,2,1,0.971
2063,Masters,0,73.9,2,7.0,Male,30,Group_D,68.34,2,1,0.944
2064,PhD,20,68.97,2,5.3,Female,51,Group_A,76.3,3,1,0.927
2065,Bachelors,3,72.65,4,8.2,Male,48,Group_C,70.32,3,1,0.977
2066,Masters,2,64.17,1,6.2,Male,34,Group_B,66.42,2,1,0.978
2067,Bachelors,16,45.61,1,4.6,Other,49,Group_C,51.43,3,1,0.942
2068,Masters,1,68.66,1,8.8,Male,39,Group_B,75.67,3,1,0.93
2069,Bachelors,18,84.23,0,8.4,Female,55,Group_D,84.4,4,1,0.998
2070,High School,19,79.26,3,8.3,Male,42,Group_B,79.95,4,1,0.993
2071,High School,7,79.65,1,6.6,Female,22,Group_A,86.36,3,1,0.933
2072,High School,14,82.36,3,8.0,Male,44,Group_C,88.9,4,1,0.935
2073,Bachelors,5,70.89,1,7.8,Female,55,Group_A,69.79,5,1,0.989
2074,Masters,19,71.97,2,5.3,Male,57,Group_A,71.95,3,1,1.0
2075,High School,1,63.82,1,6.6,Female,30,Group_A,54.54,3,1,0.907
2076,Bachelors,14,66.84,4,6.8,Female,29,Group_B,67.61,5,1,0.992
2077,Bachelors,19,76.16,2,7.7,Other,51,Group_A,77.96,5,1,0.982
2078,Masters,11,82.04,4,9.4,Male,57,Group_A,92.0,4,1,0.9
2079,Masters,2,68.61,1,7.3,Female,57,Group_C,70.4,1,1,0.982
2080,Masters,9,65.5,2,8.3,Male,39,Group_B,75.14,4,1,0.904
2081,Bachelors,13,70.01,1,5.8,Female,23,Group_B,66.52,4,1,0.965
2082,Bachelors,13,76.01,2,7.8,Male,32,Group_D,83.79,2,1,0.922
2083,Masters,2,55.56,1,5.7,Male,57,Group_B,55.93,2,1,0.996
2084,High School,0,47.04,2,3.4,Male,52,Group_C,53.2,1,0,0.938
2085,Bachelors,19,64.49,2,7.6,Female,52,Group_A,59.2,2,1,0.947
2086,High School,0,57.79,1,8.6,Female,45,Group_B,58.97,1,1,0.988
2087,Masters,1,64.92,2,6.5,Male,42,Group_C,57.53,2,1,0.926
2088,Masters,18,68.52,4,7.5,Female,53,Group_A,69.72,4,1,0.988
2089,Masters,9,65.47,1,6.6,Female,51,Group_C,67.67,3,1,0.978
2090,Bachelors,3,84.52,5,7.6,Female,29,Group_B,81.92,4,1,0.974
2091,High School,3,73.27,1,5.1,Male,54,Group_B,70.53,3,1,0.973
2092,PhD,12,73.0,2,6.5,Female,22,Group_C,77.24,3,1,0.958
2093,Bachelors,8,76.22,3,6.0,Female,54,Group_A,77.83,3,1,0.984
2094,Bachelors,6,58.61,0,7.9,Male,34,Group_C,59.57,3,1,0.99
2095,Bachelors,15,80.39,3,7.9,Female,43,Group_B,80.6,4,1,0.998
2096,High School,17,69.24,0,6.5,Male,26,Group_A,86.93,3,1,0.823
2097,High School,2,76.7,4,8.7,Female,33,Group_C,82.47,2,1,0.942
2098,Bachelors,19,59.28,2,4.6,Female,50,Group_D,65.09,4,1,0.942
2099,Bachelors,19,54.46,1,4.5,Male,24,Group_A,61.59,5,1,0.929
2100,Bachelors,9,78.18,2,7.9,Male,57,Group_C,81.63,4,1,0.966
2101,Masters,15,73.76,2,8.6,Male,32,Group_A,66.75,4,1,0.93
2102,Bachelors,2,60.98,0,6.7,Male,47,Group_C,60.23,3,1,0.992
2103,Bachelors,10,61.3,4,6.4,Female,23,Group_A,60.42,3,1,0.991
2104,Masters,9,81.25,0,8.2,Female,50,Group_A,72.94,3,1,0.917
2105,PhD,15,58.11,2,6.3,Male,50,Group_A,57.93,4,1,0.998
2106,High School,7,86.43,0,8.9,Female,57,Group_D,76.52,4,1,0.901
2107,Masters,8,60.99,3,4.9,Male,40,Group_B,63.8,4,1,0.972
2108,Bachelors,14,76.38,1,7.7,Female,31,Group_B,80.48,3,1,0.959
2109,High School,20,66.71,3,5.4,Male,32,Group_C,75.39,3,1,0.913
2110,Bachelors,2,76.03,0,7.7,Female,28,Group_A,81.11,2,1,0.949
2111,Bachelors,3,64.56,2,5.9,Male,34,Group_B,62.2,2,1,0.976
2112,Masters,12,68.37,3,9.9,Male,23,Group_B,61.57,5,1,0.932
2113,Bachelors,11,70.41,2,7.0,Female,51,Group_B,61.62,2,1,0.912
2114,Bachelors,20,59.98,3,4.3,Male,43,Group_A,58.99,5,1,0.99
2115,Masters,8,77.41,2,7.6,Female,22,Group_C,72.96,2,1,0.956
2116,Bachelors,13,64.87,0,7.1,Female,48,Group_B,64.07,5,1,0.992
2117,Masters,18,67.71,3,8.8,Female,28,Group_A,64.47,3,1,0.968
2118,Masters,6,60.06,0,5.3,Other,22,Group_A,63.46,3,1,0.966
2119,Bachelors,15,44.38,1,2.5,Male,46,Group_A,48.08,4,1,0.963
2120,PhD,19,68.09,3,7.8,Female,25,Group_B,68.14,4,1,1.0
2121,High School,4,94.13,3,7.8,Female,51,Group_A,100.0,3,1,0.941
2122,High School,9,77.85,1,7.3,Male,29,Group_B,75.08,2,1,0.972
2123,Bachelors,17,69.81,4,6.7,Female,42,Group_C,71.9,5,1,0.979
2124,Bachelors,10,67.37,3,6.7,Female,25,Group_C,67.3,4,1,0.999
2125,Bachelors,6,70.22,1,7.8,Female,25,Group_C,68.56,4,1,0.983
2126,Bachelors,13,75.47,1,6.7,Male,29,Group_C,81.78,4,1,0.937
2127,High School,19,58.19,3,5.5,Female,47,Group_B,62.59,2,1,0.956
2128,High School,17,81.14,1,8.1,Male,50,Group_B,78.24,3,1,0.971
2129,Masters,10,77.15,2,7.9,Female,37,Group_D,76.24,3,1,0.991
2130,Masters,11,77.18,1,7.8,Male,40,Group_D,81.56,3,1,0.956
2131,Masters,17,74.38,1,8.0,Male,22,Group_B,75.79,3,1,0.986
2132,Masters,1,70.2,2,8.0,Female,58,Group_B,73.12,2,1,0.971
2133,Bachelors,0,76.73,5,8.1,Female,55,Group_C,78.13,3,1,0.986
2134,Bachelors,9,75.92,1,8.1,Other,50,Group_A,87.96,3,1,0.88
2135,Bachelors,20,66.46,2,4.7,Male,48,Group_D,60.95,3,1,0.945
2136,Masters,0,64.26,0,6.5,Female,51,Group_B,63.65,3,1,0.994
2137,Bachelors,5,71.02,2,7.7,Female,27,Group_B,66.48,2,1,0.955
2138,High School,6,85.49,2,9.4,Female,57,Group_A,90.07,3,1,0.954
2139,PhD,16,57.61,3,4.9,Male,23,Group_A,53.94,3,1,0.963
2140,Masters,8,55.32,1,4.7,Male,35,Group_A,63.1,3,1,0.922
2141,Bachelors,6,71.65,1,6.5,Female,29,Group_A,71.46,2,1,0.998
2142,Bachelors,16,70.51,2,7.7,Male,24,Group_B,68.77,4,1,0.983
2143,PhD,2,71.73,0,8.4,Female,56,Group_A,67.27,2,1,0.955
2144,High School,15,72.44,1,6.8,Male,48,Group_D,72.77,3,1,0.997
2145,Bachelors,4,67.77,5,7.9,Other,55,Group_B,73.19,3,1,0.946
2146,Bachelors,19,84.9,2,8.6,Female,49,Group_A,86.58,4,1,0.983
2147,Bachelors,17,53.99,3,5.2,Female,52,Group_B,57.13,3,1,0.969
2148,Masters,0,61.72,3,5.9,Male,38,Group_A,75.86,1,1,0.859
2149,Bachelors,3,68.97,3,7.8,Female,40,Group_D,70.29,1,1,0.987
2150,High School,10,53.57,2,5.7,Female,32,Group_B,50.77,3,1,0.972
2151,High School,19,68.24,3,9.6,Female,30,Group_A,72.15,5,1,0.961
2152,High School,8,86.61,1,7.6,Male,51,Group_A,87.72,3,1,0.989
2153,Bachelors,7,70.21,3,7.6,Female,27,Group_B,67.69,2,1,0.975
2154,Masters,7,72.31,3,6.6,Female,35,Group_B,64.71,1,1,0.924
2155,Bachelors,4,57.4,0,4.7,Male,52,Group_B,64.67,1,1,0.927
2156,Bachelors,11,63.84,0,6.4,Female,32,Group_B,61.91,4,1,0.981
2157,Masters,0,66.25,3,6.8,Male,26,Group_C,68.82,1,1,0.974
2158,Bachelors,14,66.82,1,10.0,Female,52,Group_C,61.64,2,1,0.948
2159,Bachelors,17,82.82,2,8.1,Other,23,Group_B,85.0,4,1,0.978
2160,Masters,5,75.58,1,6.2,Male,38,Group_C,74.93,3,1,0.994
2161,Bachelors,9,58.89,4,6.2,Male,59,Group_A,63.37,3,1,0.955
2162,Bachelors,13,72.47,3,4.8,Female,57,Group_B,76.85,3,1,0.956
2163,Bachelors,20,74.98,1,7.4,Male,24,Group_A,84.07,4,1,0.909
2164,PhD,7,81.4,1,8.2,Male,50,Group_A,84.22,2,1,0.972
2165,Bachelors,2,85.81,0,9.5,Male,54,Group_B,79.78,2,1,0.94
2166,Bachelors,18,59.85,0,7.2,Male,35,Group_C,77.46,3,1,0.824
2167,Bachelors,11,61.89,0,5.6,Male,59,Group_A,76.09,1,1,0.858
2168,High School,11,57.42,1,5.6,Male,50,Group_A,65.32,2,1,0.921
2169,Bachelors,14,67.66,0,5.8,Male,44,Group_D,65.45,3,1,0.978
2170,Bachelors,6,74.66,1,6.1,Female,38,Group_A,76.26,2,1,0.984
2171,High School,3,79.87,0,8.4,Female,32,Group_A,78.6,2,1,0.987
2172,Bachelors,20,69.24,1,5.4,Male,49,Group_A,78.7,5,1,0.905
2173,High School,8,66.8,1,6.2,Female,28,Group_C,68.11,3,1,0.987
2174,Bachelors,15,71.52,4,6.0,Female,29,Group_B,67.6,5,1,0.961
2175,High School,12,61.65,1,6.8,Male,50,Group_A,64.44,2,1,0.972
2176,High School,3,90.9,0,10.0,Female,46,Group_B,96.5,3,1,0.944
2177,Masters,8,53.92,2,3.8,Female,28,Group_B,61.92,3,1,0.92
2178,PhD,20,71.85,2,5.0,Male,43,Group_B,81.3,3,1,0.906
2179,Bachelors,17,90.24,2,8.9,Male,30,Group_D,97.48,3,1,0.928
2180,Bachelors,14,70.07,4,7.0,Male,32,Group_A,72.89,3,1,0.972
2181,Bachelors,14,68.1,3,7.1,Female,55,Group_D,51.89,5,1,0.838
